Batch,LOG_DATE,LINE,SKU,MAIN_DRIVE_1_SPEED,MAIN_DRIVE_2_SPEED,CHAIN_SPEED,ACID_TANK_1,ACID_TANK_2,RINSING_TANK_1,RINSING_TANK_2,ALKALINE_TANK_1,ALKALINE_TANK_2,RINSING_TANK_3,RINSING_TANK_4,RINSING_TANK_5,FORMER_OVEN,COAGULANT_TANK_SIDE_A,COAGULANT_TANK_SIDE_B,COAGULANT_OVEN_1,COAGULANT_OVEN_2,LATEX_TANK_1_SIDE_A,LATEX_TANK_1_SIDE_B,LATEX_1_OVEN_1,LATEX_1_OVEN_2,LATEX_TANK_2_SIDE_A,LATEX_TANK_2_SIDE_B,LATEX_2_OVEN,PRE_LEACH_TANK_01,PRE_LEACH_TANK_02,PRE_LEACH_TANK_03,PRE_LEACH_TANK_04,PRE_LEACH_TANK_05,PRE_LEACH_TANK_06,PRE_LEACH_TANK_07,PRE_LEACH_TANK_08,PRE_LEACH_TANK_09,PRE_LEACH_OVEN,WET_OVEN_1,WET_OVEN_2,WET_OVEN_3,WET_OVEN_4,DRY_OVEN_1,DRY_OVEN_2,DRY_OVEN_3,DRY_OVEN_4,COOLING_TANK_01,COOLING_TANK_02,COOLING_TANK_03,COOLING_TANK_04,COOLING_TANK_05,CHLORINATION_TANK,SOAK_TANK,NEUTRALIZER_TANK_01,NEUTRALIZER_TANK_02,POST_LEACH_TANK_04,POST_LEACH_TANK_03,POST_LEACH_TANK_02,POST_LEACH_TANK_01,POST_LEACH_OVEN,LN_TANK,FINAL_CURING_OVEN_1,FINAL_CURING_OVEN_2,COAGULANT_OVEN_RH,COAGULANT_OVEN_RH_1,WET_OVEN_RH,WET_OVEN_RH_1,WET_OVEN_RH_2,WET_OVEN_RH_3,FINAL_CURING_OVEN_RH,FINAL_CURING_OVEN_RH_1,Fail,Pass,result,target
901,7/14/2020,A04,N32WHT,1347.116822,1348.897461,166.0500031,61.56859207,59.89456749,61.47682,52.66778183,59.99028969,59.88521576,51.95606804,58.81226731,59.70260239,70.16204071,54.2817688,53.04618263,80.77556611,80.48050309,34.09705353,34.25253105,98.67259215,99.98250965,33.74133873,33.88238907,90.20901108,60.33210755,60.09084702,59.95108223,60.15643692,58.73883438,38.36059952,58.98303986,60.23127556,60.10699844,75.63919068,99.80813981,99.45033265,100.039196,99.99618912,99.64263916,97.234375,100.6470032,99.85447693,70.73839951,60.87601662,55.73715592,48.59366989,42.65958786,37.47017098,36.62956047,35.3443451,41.0831604,62.31836891,56.76416969,42.05057144,41.22811699,100.0555878,51.51082039,107.9424019,108.3291359,8.923801423,11.04692221,9.358274935,11.01126194,16.42741108,0,8.161430836,9.99332476,9,36,Pass,1
902,7/14/2020,A05,N37CBB,1467.281555,1464.454224,181,59.94072533,60.53117371,60.29107476,60.5281353,59.85782624,59.89104462,58.98671532,56.74576378,56.30563927,72.75437927,53.0644703,54.06825257,91.13819123,90.24506379,34.37842369,34.63939285,105.5970307,105.575409,33.7827282,33.84619331,90.82385254,60.00547028,60.06199646,59.97533608,60.04816056,60.17262459,59.91244316,58.29145241,60.25956345,60.30460358,75.34292221,99.35051727,99.64349747,99.88153076,99.80002975,100.2811737,100.5937958,101.0136299,99.69070053,73.24468613,66.59566116,61.97087669,56.77079391,39.91742897,41.06762314,38.08710098,35.91873932,40.8764267,61.71720505,62.92651558,56.32028008,57.18873787,100.3888817,50.73982048,105.2131844,107.7592468,8.923801423,11.04692221,9.358274935,11.01126194,16.42741108,0,8.161430836,9.99332476,3,46,Pass,1
903,7/14/2020,A06,N37CBB,1452.14679,1449.742432,179,60.14281654,59.93819809,58.61857414,59.99670411,59.91975212,59.8868866,59.97197915,60.267128,52.92728043,73.66016007,53.05496788,53.08346367,82.51460648,82.12177658,34.09539032,34.30150032,95.4867859,97.29676815,36.11083031,35.48034096,90.10331726,60.12542915,60.27670861,60.0262909,59.98081017,60.30130577,60.19301224,60.14504433,60.62363816,59.92654228,74.78013611,99.86714936,97.23529816,100.319149,100.3126526,100.3095207,100.7604637,100.6394882,101.1138153,74.53790284,64.61364746,61.9586277,57.59240914,39.9464798,42.16119767,38.39147568,37.27121926,40.65424156,60.06118965,43.50989724,61.24935341,55.46761704,101.2215233,48.97409249,108.7376099,108.3011627,8.923801423,11.04692221,9.358274935,11.01126194,16.42741108,0,8.161430836,9.99332476,5,43,Pass,1
904,7/15/2020,A01,N37CBB,1467.159852,1468.54303,181,59.93505669,59.96011543,60.16135979,59.90968323,59.85256386,59.89289475,59.20051003,61.33943749,53.76653481,68.13169861,53.94957733,52.98259163,90.27111053,90.59227753,34.10258865,34.61126709,105.4041367,106.614563,33.70364952,32.08599472,91.34443283,59.87456322,61.48733902,60.0329361,60.19903755,61.15249825,34.89021874,58.6451149,61.67261315,60.19964409,75.96592713,99.36429977,99.25559998,99.59579087,99.98789215,100.173439,100.084259,100.5268784,99.72135544,74.29768753,63.51057244,54.18817711,50.52919388,45.02768898,38.72424889,37.38753319,35.16564179,42.1574688,65.79595948,65.75730133,64.55960846,59.51922036,100.2934876,49.86411667,109.5682259,108.99683,8.962253094,11.20151138,9.31341028,11.00094939,16.42779637,0,8.174109459,10.05998612,4,40,Pass,1
905,7/15/2020,A02,N32WHT,1347.36084,1342.400391,166.0666656,59.94637108,59.99018097,56.85293198,60.30273247,59.86672592,59.84380341,58.40566254,59.96526718,57.72898483,69.63450241,53.69671631,52.87641907,80.40627289,81.04782486,34.58011246,34.49783707,105.5826302,105.0454598,33.81777191,33.93712998,89.72776795,61.53623581,59.95929909,60.04228973,60.09095383,59.80837441,33.77723503,59.73255158,60.26558495,60.1280613,75.65675736,104.2503662,105.073761,104.6954422,103.9745369,105.3312836,106.0509224,105.6365318,104.8261566,76.25431443,62.00873566,54.78760529,49.578825,43.87618065,37.03530121,35.85000801,35.68904305,42.02521134,64.49934387,63.68185425,63.86994362,57.06775665,99.95227815,51.93911553,108.4628372,107.8827782,8.962253094,11.20151138,9.31341028,11.00094939,16.42779637,0,8.174109459,10.05998612,2,45,Pass,1
906,7/15/2020,A03,N37CBB,1452.223022,1449.156982,179,60.03644943,60.01715469,53.58898926,54.36779785,60.03456116,59.85569382,61.54428101,59.1770401,61.21887589,68.84751892,53.88923645,53.04197311,86.65005493,86.1235733,34.59956741,34.80127335,99.4931641,101.0610886,36.01089478,35.82504654,89.46662903,60.47831345,59.94357681,60.11567307,60.17133713,60.53696442,40.60546494,60.23871994,59.86213303,60.05602264,71.37194824,99.56037903,99.97241974,99.99667358,99.727005,99.54482269,100.4043732,100.6402588,99.98551178,66.33901215,61.52915573,55.28897476,53.33023453,45.27423477,38.50952148,37.13353348,36.02565002,42.4499321,65.18733978,59.02787399,63.62253571,60.02231598,100.2396469,52.83201981,109.183403,108.3196716,8.844492912,11.10109329,9.29003048,10.99434662,16.4233532,0,8.151209831,10.40457249,3,46,Pass,1
907,7/15/2020,A04,N32WHT,1347.324402,1348.86438,166.0749969,61.01273155,59.90217781,61.56040192,52.92370033,60.00297738,59.89783669,52.63167572,59.06828309,59.86503983,70.22957611,54.32425118,53.08211899,80.7638855,80.44561768,34.10591698,34.26832962,98.6462593,99.9792099,33.72352219,34.26999664,90.23859024,60.55446243,60.00178528,59.93666458,59.99124527,58.92822647,38.70453453,59.03541374,60.2292099,60.07589722,75.62445831,104.6714783,104.4190521,104.9939995,104.7545319,104.6813469,101.3597183,105.8041878,103.8833351,72.99021149,62.59494019,57.22590637,49.81131363,43.75874901,37.89969826,37.09597015,36.07179451,41.88243866,62.4380703,56.89338875,42.80207253,41.91327667,100.1280861,51.80405236,107.9869729,108.3740197,8.962253094,11.20151138,9.31341028,11.00094939,16.42779637,0,8.174109459,10.05998612,8,37,Pass,1
908,7/15/2020,A05,N37CBB,1467.274536,1464.661194,181,59.96821404,60.34527016,60.31819153,60.71862412,59.87578774,59.95205498,58.98132897,56.81150055,56.39400292,72.7671814,52.80412293,53.6280117,91.13920975,90.24163056,34.35135079,34.61389542,105.5619698,105.4975319,33.93633842,34.0534687,90.82704163,60.02345658,60.03237152,59.94801331,60.00953484,60.08179856,60.00200844,58.69023323,60.14913559,60.09197236,75.34521866,99.32562256,99.64795685,99.86667252,99.82185746,100.2891808,100.6046829,101.0148354,99.6969719,73.35163117,67.03097153,62.25702858,57.14159585,39.94978524,41.00765228,38.23297119,36.30995369,41.58358193,61.90759659,63.08434868,56.55464554,57.36026573,100.4194412,51.0543499,105.4350968,107.79105,8.962253094,11.20151138,9.31341028,11.00094939,16.42779637,0,8.174109459,10.05998612,4,46,Pass,1
909,7/15/2020,A06,N37CBB,1452.340637,1450.714112,179,60.04631615,59.93079377,58.8338604,60.05405617,59.90722466,59.9191742,60.14958,60.22416306,53.07062912,73.66837692,53.03442192,53.09243202,82.53265763,82.09467697,34.15480042,34.36723709,95.46940995,97.3745422,36.3605938,35.77827454,90.09924698,59.35411072,60.03072357,60.1267128,60.07593727,60.16924286,60.11637116,59.86190796,60.81102181,60.70758629,74.79394531,99.88354111,97.56489182,100.3641319,100.314621,100.3465195,100.7915573,100.6706429,101.1133156,73.9823761,64.43390656,61.79823113,57.41574097,39.95807457,42.0813942,38.69659043,37.79670716,41.43316651,60.19993591,44.6572609,61.32541847,55.43662072,101.2411728,50.2590828,108.7762337,108.3397827,8.962253094,11.20151138,9.31341028,11.00094939,16.42779637,0,8.174109459,10.05998612,3,46,Pass,1
910,7/16/2020,A01,N37CBB,1467.117066,1466.045655,181,60.04012871,59.99014092,59.95920372,59.647398,59.86370468,59.79854203,57.41219902,60.9640007,53.27577782,68.0978775,54.19047547,52.99946595,90.25711441,90.54800415,34.07784462,34.59068871,105.3314438,106.5868034,33.12493897,31.69494343,91.33719254,60.52196503,60.05289269,60.08608437,60.06099511,61.28861427,33.95104218,60.20409584,58.92547226,58.99984169,75.93211746,99.31358338,99.20631409,99.58368302,99.9393425,100.0878487,100.0666046,100.5152092,99.66368485,74.11886216,64.30986023,53.80220414,49.99547577,44.34457588,38.22017479,36.80359077,34.55475998,41.03909111,63.92130661,65.60700608,64.28812409,59.2620678,100.2350121,48.6716137,109.48732,108.9929238,9.344497681,11.49404812,9.621509075,11.00120115,16.56663514,0,8.348927498,10.59843588,4,45,Pass,1
911,7/16/2020,A02,N32WHT,1347.36261,1343.262696,166.0666656,59.94117737,59.9387703,56.7699852,60.31625176,59.8859005,59.83491707,57.30563927,60.20703697,61.15757942,69.62671662,53.79491997,53.04232598,80.3674736,81.00165939,34.62631035,34.54114532,104.7652016,105.0026093,33.92848015,34.10472298,89.70353318,61.03758812,60.03430367,60.07632828,60.12474251,61.48882485,32.81630898,55.83947945,60.55425835,60.17685509,75.82951355,104.2162972,105.0319061,104.622673,103.9357147,105.3012619,105.567585,105.6299553,104.7855301,74.47632218,64.65009308,55.51047707,49.99792099,44.11251068,36.95570374,35.53867722,35.04100228,41.09888077,64.40602875,63.51627922,63.73991394,56.86125756,99.9180336,51.76121712,108.4090614,107.8619194,9.344497681,11.49404812,9.621509075,11.00120115,16.56663514,0,8.348927498,10.59843588,7,38,Pass,1
912,7/16/2020,A03,N37CBB,1467.14032,1463.229065,181,60.03435707,60.00880623,59.81707955,55.50418472,59.9332428,59.88308144,61.1934433,58.84535789,61.6048336,68.23389054,54.09342957,53.05973625,86.58259964,86.06902314,34.64826775,34.83459664,99.4502792,101.1434364,35.96761704,35.57257271,89.44350815,60.18515015,60.04897118,60.06644821,60.17568589,57.96057511,38.229002,61.63619995,60.1179657,60.25091553,71.39954377,99.44472885,99.93344117,100.0021362,99.68507385,97.83354187,100.4224167,100.7240105,99.92380905,66.66499329,61.66335678,55.29880333,53.20648575,44.96070671,38.32541085,36.74791718,35.63014031,41.08649254,64.94841385,58.31628991,63.45924378,59.61799241,100.2151795,52.50431061,109.2654,108.3071442,9.344497681,11.49404812,9.621509075,11.00120115,16.56663514,0,8.348927498,10.59843588,3,48,Pass,1
913,7/16/2020,A05,N37CBB,1223.138245,1223.467652,150.875,59.71476174,59.62122155,60.055233,60.17602158,59.76600266,59.81242371,58.91595269,56.72077942,56.22346497,68.80955124,52.63118744,53.46092224,87.66566467,86.81774521,30.14683438,30.44922066,100.5237389,100.723919,30.79327488,30.3456974,89.41244888,59.89484597,57.68318558,59.73896027,59.70397568,59.49519158,59.13647842,55.50579644,59.86699104,56.92222023,73.96163178,96.8026886,95.3843422,98.59643173,99.22259522,97.73230744,99.25233078,98.97266007,94.54799271,68.02021027,56.43342972,48.14699555,43.08465195,37.45778275,37.49908638,35.51791573,36.41494751,39.23297501,61.70300675,62.97421455,56.46352577,55.58458519,97.9937935,47.93310166,98.2703514,102.5171547,9.344497681,11.49404812,9.621509075,11.00120115,16.56663514,0,8.348927498,10.59843588,4,20,Pass,1
914,7/16/2020,A06,N37CBB,1452.298584,1450.603455,179,60.0982647,59.96197129,58.64196396,60.07921028,59.95064545,59.89296723,59.85944939,60.29810143,52.89401245,73.66067505,53.02719879,53.06725884,82.47119141,82.06094361,34.12839127,34.34420777,95.43507765,96.7595558,36.39882851,35.78577424,90.08310318,56.40234566,59.9169178,60.19705773,60.18690682,60.32006455,60.08052445,56.72589302,60.28601837,60.34384156,74.74325943,99.88592911,97.30893326,100.3208618,100.3003769,100.2964325,100.776268,100.6432915,101.1235504,73.04943467,63.89848328,60.80504418,55.44241524,39.93639565,41.54063606,38.17117501,37.16815567,40.29393959,59.77147675,41.40464783,60.82238579,54.7734623,101.1889458,50.51845169,108.7526131,108.3031197,9.344497681,11.49404812,9.621509075,11.00120115,16.56663514,0,8.348927498,10.59843588,2,46,Pass,1
915,7/17/2020,A01,N37CBB,1467.261902,1469.016663,181,59.98926163,59.98350144,59.99769974,59.6757946,59.83976174,60.05170822,57.40337563,61.08561134,56.4881115,68.12691117,54.12882805,52.93370438,90.26152802,90.56718827,34.13933182,34.64277077,105.3646393,106.595234,33.41450119,31.8717165,91.34899521,60.51998329,59.88713265,60.03242302,60.04262925,61.23981858,34.67035866,60.21157456,59.03064347,60.95324898,75.94000626,99.34351731,99.24940491,99.57963181,99.92744828,99.76922226,100.1090775,100.4585915,99.79175568,75.0636673,65.17242814,54.51104355,50.6767807,45.19307709,38.75312424,37.24395752,34.62233925,41.23734665,63.71615601,65.41973877,64.17523956,59.01660157,100.2708741,48.75766373,109.515419,108.9804115,9.241733074,11.0827961,9.47868538,10.97213888,16.49409581,0,8.362154007,10.56152344,4,48,Pass,1
916,7/17/2020,A02,N32WHT,1347.374634,1343.206971,166.0916672,59.95828057,59.94971657,57.02715874,60.27567864,59.94136048,59.95790673,57.29795075,60.17531777,61.44742584,69.63787461,53.60214806,52.69708633,80.39857483,81.01948548,34.64962388,34.57151985,105.3409233,105.0218468,33.8789444,34.11246681,89.72443009,61.10925865,60.06000137,60.09645271,60.05951881,61.11687851,34.46090889,55.57241631,60.44408798,60.39370155,75.78278351,104.2314186,105.0377998,104.6119995,103.9469795,105.315239,105.67556,105.6338234,104.8250008,74.37754441,64.69388199,55.31457329,49.75530815,44.06647492,37.01486206,35.64189721,35.05483246,41.13997841,64.28586579,63.38706589,63.67000961,56.70150757,99.91291425,51.64772606,108.4371186,107.8721238,9.241733074,11.0827961,9.47868538,10.97213888,16.49409581,0,8.362154007,10.56152344,3,43,Pass,1
917,7/17/2020,A03,N37CBB,1467.372376,1464.817078,181,60.02498627,60.04750824,59.86734772,55.51004601,59.94109917,59.74436188,61.18417931,58.81199074,61.56806565,68.55583954,53.80358506,53.01596451,86.58880234,86.09632874,34.67060853,34.85642052,99.46919635,101.0922508,35.79981614,35.39670754,89.4519577,60.27848244,59.95023537,60.01882553,60.07150459,60.18607521,38.66009903,61.66725922,60.04688454,60.1292305,71.40585327,99.44172287,99.98212815,99.99557877,99.69944382,98.94920731,100.4525032,100.6493225,99.95580292,66.73304749,61.63400459,55.19490623,53.1685524,44.97958756,38.39147759,36.82458306,35.69908905,41.19442177,64.9421196,58.30871964,63.37173844,59.4748211,100.2306557,52.45191956,109.2627945,108.3195534,9.241733074,11.0827961,9.47868538,10.97213888,16.49409581,0,8.362154007,10.56152344,2,49,Pass,1
918,7/17/2020,A04,N32WHT,1332.469056,1336.553589,164.4666595,61.39728356,59.87505531,60.6025219,52.4594307,59.99512291,59.88615799,52.80000878,59.11533165,59.8156643,70.21057511,54.32183647,53.09495354,80.76114655,80.52420807,34.13845253,34.29178047,98.7105255,99.98067475,33.31445503,33.79608917,90.22904206,60.91576577,59.98740006,59.99162292,59.93827057,60.04309082,38.31656265,60.55786133,60.15193177,61.06797219,75.63973236,104.6249962,104.4530067,105.0092278,104.7396507,104.2118645,100.663887,105.8139381,103.33218,72.61373902,62.32359696,56.92635346,49.26914978,43.40547753,37.71995926,36.7769413,35.29896546,40.87801743,62.23073769,56.410635,41.44314385,40.65014839,100.1012002,51.46254158,107.9473648,108.3471489,9.241733074,11.0827961,9.47868538,10.97213888,16.49409581,0,8.362154007,10.56152344,9,30,Pass,1
919,7/17/2020,A06,N37CBB,1461.162659,1458.772156,180.199997,60.10304832,59.95602226,58.67388917,60.01356125,59.95261192,59.91736984,59.83247567,60.28995324,58.94120789,73.62663651,53.01663017,53.21071053,82.55719757,82.10393525,34.16624451,34.37779617,95.48200225,97.84960555,36.42754746,35.82095337,90.13692856,60.17729187,60.08555222,60.20794869,60.04425812,60.08145714,38.24710465,60.45905877,60.22792817,60.63125229,74.76513672,99.88411331,97.4348526,100.4603729,100.3201065,100.3377495,100.781765,100.6735802,101.1234283,72.83472061,63.66951561,60.55843544,55.20673752,39.9318943,41.3988514,38.00654412,37.04122162,40.32173348,59.86286354,41.57470131,60.85454369,54.86951447,101.2033349,49.92465783,108.7252045,108.3235512,9.241733074,11.0827961,9.47868538,10.97213888,16.49409581,0,8.362154007,10.56152344,6,45,Pass,1
920,7/18/2020,A01,N37CBB,1467.448242,1469.456177,181,59.98019791,60.01017762,60.17743493,59.76504136,59.8619957,59.98872566,57.22854042,56.98895455,61.4868927,68.15226746,54.0857296,53.05637742,90.26684952,90.58698273,34.11304474,34.62740708,108.1739731,109.3899956,33.73751068,32.34318924,91.37100983,58.34627342,58.15531349,60.36711884,60.14143944,61.54580689,34.75625801,60.53976059,59.21256447,60.7909565,75.96047974,99.31501389,99.24433518,99.60808182,99.96352768,99.7113266,100.0990562,100.448288,99.79185105,75.31287384,65.42475891,54.79680253,50.96351052,45.54734802,38.8113575,37.48873711,35.26270104,41.54668427,64.10351181,65.79985047,64.88513565,58.93044663,100.2989121,48.87866593,109.5166283,108.963234,9.572082997,11.74810171,9.96428108,11.20290852,16.81946373,0,8.552386284,10.97731066,5,44,Pass,1
921,7/18/2020,A02,N32WHT,1347.380005,1343.514221,166.0583344,59.98885346,59.94846726,60.05754471,60.25885201,59.87414551,59.8640995,57.58508492,60.66903496,61.58016015,69.64061737,53.51780701,52.79383087,80.3799553,81.02654648,34.64721108,34.56387329,105.5005722,106.6463356,33.78081513,34.19401932,89.72928238,61.3734684,59.95387268,60.06557274,60.1774025,60.8629551,32.79293823,60.15123367,60.57890701,59.38358307,75.69061661,104.2272568,105.052803,104.6162338,103.9417076,105.3094444,105.7007332,105.6337814,104.8145409,74.62523651,64.95623398,55.65915299,50.15929032,44.54482079,37.08209229,35.76941872,35.63627243,41.46770478,64.63501358,63.73365593,63.95500565,57.02388573,99.9459038,51.94052887,108.4369583,107.8810807,9.572082997,11.74810171,9.96428108,11.20290852,16.81946373,0,8.552386284,10.97731066,6,38,Pass,1
922,7/18/2020,A03,N37CBB,1467.301331,1464.059998,181,60.0447712,60.00378037,59.86345864,55.52618599,59.94731522,59.90908241,61.05915451,58.76621247,61.56432343,68.4329567,53.96428299,53.06436539,86.59939957,86.09098435,34.64063645,34.83334923,99.4753456,101.0424576,35.90202523,35.47717094,89.43796921,60.0043602,60.08048439,60.03756142,60.12125206,60.33825493,38.42414856,59.03411675,60.03225327,60.17523193,71.41341782,99.43506241,99.97746277,99.99757767,99.69193268,99.06044006,100.4543076,100.6312332,99.94717789,66.97932434,62.03987503,55.78627205,53.61118698,45.38563156,38.49792099,37.04402733,36.21359063,41.53157616,65.26616669,58.51333809,63.52793312,59.63778114,100.2457886,52.73001099,109.1778336,108.3378945,9.572082997,11.74810171,9.96428108,11.20290852,16.81946373,0,8.552386284,10.97731066,5,44,Pass,1
923,7/18/2020,A04,N32WHT,1332.502808,1334.59668,164.4666595,61.58467865,59.91752052,60.67612648,52.46951485,59.98906136,59.85890389,52.99256516,59.45154762,60.03628349,70.21826935,54.36592865,53.05290413,80.78197098,80.47492981,34.22463989,34.37722397,98.61557005,100.0080948,33.3530159,33.73874092,90.2251091,60.76751328,60.00663376,60.00122452,60.02769661,60.15912056,37.86738968,60.58909416,60.12425614,61.27126503,75.65164948,104.4974556,104.3563004,104.9966354,104.9893265,104.3442268,105.4292259,105.7469635,104.7144432,73.45077515,62.7251091,57.22708512,49.57153893,43.82490349,37.94249726,37.04482651,35.97898483,41.35985374,62.44778443,56.90703011,41.55531884,41.13418389,100.1236535,51.61897278,107.9545823,108.378746,9.572082997,11.74810171,9.96428108,11.20290852,16.81946373,0,8.552386284,10.97731066,9,35,Pass,1
924,7/18/2020,A06,N37CBB,1467.276124,1465.423157,181,60.12262154,59.95975686,58.55884934,59.98978996,59.95536804,59.85875512,59.85033226,60.28728295,57.3591137,73.66688919,52.99352646,53.33432961,85.30014038,85.02183533,34.15491295,34.36904526,100.1904831,100.4690667,36.34886933,35.79255104,90.13117218,60.27622604,60.13890076,60.1008873,60.12104225,60.1965065,37.20114899,59.42303467,60.28142357,60.71775627,74.77019883,99.85383988,97.3771019,100.371212,100.315239,100.2867317,100.766861,100.6463394,101.1236382,72.93044663,63.67212677,60.60160447,55.35617638,39.9261818,41.55743408,38.27171707,37.75050926,40.8503151,60.01737786,40.78717041,60.91254425,54.87447739,101.1949081,50.13673782,108.7045097,108.3107949,9.572082997,11.74810171,9.96428108,11.20290852,16.81946373,0,8.552386284,10.97731066,4,36,Pass,1
925,7/19/2020,A01,N37CBB,1467.318543,1468.923584,181,60.00322533,59.99960137,60.24763298,60.17277337,59.87024498,59.99888802,57.89249421,55.9963398,57.84170914,68.15654755,54.08107567,53.0353756,90.28754807,90.61045456,34.11605835,34.63171196,108.2704392,109.5164109,33.71159363,32.19792557,91.41084671,59.82664872,60.48498345,60.15109635,60.16917801,61.64653588,34.67264748,60.39574623,58.56560898,61.19832611,75.99452591,99.38102722,99.31108856,99.62662888,99.9962883,99.80674362,100.1214676,100.4780998,99.83134079,75.18061829,65.289711,54.549963,50.7158432,45.28412628,38.75788498,37.22429848,34.70082474,41.18673706,63.63824272,65.28788758,63.94108963,56.49821091,100.3415566,48.62274361,109.555481,108.8909149,9.039656162,11.21977568,9.400398735,10.85704136,16.53673554,0,8.334462643,10.61965323,6,44,Pass,1
